618970 0.42365
1129500	0.4237
1640000	0.42371
2150600	0.42371
2661100	0.42371
3171600	0.42376
3682200	0.42414
4192700	0.42473
4703200	0.42599
5213800	0.42916
5724300	0.43597
6234800	0.46146
6745400	0.47921
7255900	0.49052
7766400	0.51074
8277000	0.5288
8787500	0.53826
9298000	0.55909
9808600	0.99926
10319000 1
