600330 0.42365
1095500	0.4237
1590700	0.42371
2085800	0.42371
2581000	0.42371
3076200	0.42376
3571300	0.42414
4066500	0.42473
4561700	0.42599
5056800	0.42916
5552000	0.43597
6047200	0.46146
6542300	0.47921
7037500	0.49052
7532700	0.51074
8027800	0.5288
8523000	0.53826
9018200	0.55909
9513300	0.99926
10008000 1
