342180 0.14286
504270 0.15714
666360 0.2
828440 0.25714
990530 0.28571
1152600	0.28571
1314700	0.31429
1476800	0.35714
1638900	0.6
1801000	0.6
1963100	0.7
2125200	0.75714
2287200	0.8
2449300	0.81429
2611400	0.85714
2773500	0.9
2935600	0.94286
3097700	0.95714
3259800	0.97143
3421900	1
