797150 0.11429
1171800	0.12857
1546400	0.12857
1921000	0.15714
2295600	0.2
2670200	0.25714
3044800	0.28571
3419400	0.31429
3794000	0.48571
4168600	0.48571
4543200	0.62857
4917800	0.72857
5292400	0.75714
5667000	0.75714
6041600	0.8
6416200	0.82857
6790800	0.85714
7165400	0.87143
7540100	0.9
7914700	1
