771770 0.18571
1134400	0.18571
1497000	0.18571
1859500	0.21429
2222100	0.27143
2584700	0.32857
2947300	0.4
3309900	0.4
3672500	0.55714
4035100	0.55714
4397700	0.67143
4760300	0.78571
5122900	0.84286
5485500	0.84286
5848000	0.87143
6210600	0.87143
6573200	0.88571
6935800	0.94286
7298400	0.95714
7661000	1
