549370 0.42365
1002500	0.4237
1455600	0.42371
1908800	0.42371
2361900	0.42371
2815000	0.42376
3268200	0.42414
3721300	0.42473
4174400	0.42599
4627500	0.42916
5080700	0.43597
5533800	0.46146
5986900	0.47921
6440100	0.49052
6893200	0.51074
7346300	0.5288
7799500	0.53826
8252600	0.55909
8705700	0.99926
9158800	1
