6.0033e+005,0.42365
1.0955e+006,0.4237
1.5907e+006,0.42371
2.0858e+006,0.42371
2.581e+006,0.42371
3.0762e+006,0.42376
3.5713e+006,0.42414
4.0665e+006,0.42473
4.5617e+006,0.42599
5.0568e+006,0.42916
5.552e+006,0.43597
6.0472e+006,0.46146
6.5423e+006,0.47921
7.0375e+006,0.49052
7.5327e+006,0.51074
8.0278e+006,0.5288
8.523e+006,0.53826
9.0182e+006,0.55909
9.5133e+006,0.99926
1.0008e+007,1
