5.4937e+005,0.42365
1.0025e+006,0.4237
1.4556e+006,0.42371
1.9088e+006,0.42371
2.3619e+006,0.42371
2.815e+006,0.42376
3.2682e+006,0.42414
3.7213e+006,0.42473
4.1744e+006,0.42599
4.6275e+006,0.42916
5.0807e+006,0.43597
5.5338e+006,0.46146
5.9869e+006,0.47921
6.4401e+006,0.49052
6.8932e+006,0.51074
7.3463e+006,0.5288
7.7995e+006,0.53826
8.2526e+006,0.55909
8.7057e+006,0.99926
9.1588e+006,1
