6.1897e+005,0.42365
1.1295e+006,0.4237
1.64e+006,0.42371
2.1506e+006,0.42371
2.6611e+006,0.42371
3.1716e+006,0.42376
3.6822e+006,0.42414
4.1927e+006,0.42473
4.7032e+006,0.42599
5.2138e+006,0.42916
5.7243e+006,0.43597
6.2348e+006,0.46146
6.7454e+006,0.47921
7.2559e+006,0.49052
7.7664e+006,0.51074
8.277e+006,0.5288
8.7875e+006,0.53826
9.298e+006,0.55909
9.8086e+006,0.99926
1.0319e+007,1
