7.9715e+005,0.11429
1.1718e+006,0.12857
1.5464e+006,0.12857
1.921e+006,0.15714
2.2956e+006,0.2
2.6702e+006,0.25714
3.0448e+006,0.28571
3.4194e+006,0.31429
3.794e+006,0.48571
4.1686e+006,0.48571
4.5432e+006,0.62857
4.9178e+006,0.72857
5.2924e+006,0.75714
5.667e+006,0.75714
6.0416e+006,0.8
6.4162e+006,0.82857
6.7908e+006,0.85714
7.1654e+006,0.87143
7.5401e+006,0.9
7.9147e+006,1
