7.7177e+005,0.18571
1.1344e+006,0.18571
1.497e+006,0.18571
1.8595e+006,0.21429
2.2221e+006,0.27143
2.5847e+006,0.32857
2.9473e+006,0.4
3.3099e+006,0.4
3.6725e+006,0.55714
4.0351e+006,0.55714
4.3977e+006,0.67143
4.7603e+006,0.78571
5.1229e+006,0.84286
5.4855e+006,0.84286
5.848e+006,0.87143
6.2106e+006,0.87143
6.5732e+006,0.88571
6.9358e+006,0.94286
7.2984e+006,0.95714
7.661e+006,1
