4.8219e+005,0.15714
6.9805e+005,0.24286
9.139e+005,0.25714
1.1298e+006,0.25714
1.3456e+006,0.25714
1.5615e+006,0.27143
1.7773e+006,0.3
1.9932e+006,0.34286
2.209e+006,0.37143
2.4249e+006,0.37143
2.6407e+006,0.54286
2.8566e+006,0.67143
3.0724e+006,0.8
3.2883e+006,0.8
3.5041e+006,0.8
3.72e+006,0.84286
3.9359e+006,0.95714
4.1517e+006,0.95714
4.3676e+006,0.97143
4.5834e+006,1
