568530 0.14286
838740 0.17143
1109000	0.21429
1379200	0.25714
1649400	0.27143
1919600	0.31429
2189800	0.35714
2460000	0.37143
2730200	0.5
3000400	0.5
3270600	0.61429
3540800	0.81429
3811100	0.88571
4081300	0.9
4351500	0.9
4621700	0.92857
4891900	0.92857
5162100	0.94286
5432300	0.97143
5702500	1
