482190 0.15714
698050 0.24286
913900 0.25714
1129800	0.25714
1345600	0.25714
1561500	0.27143
1777300	0.3
1993200	0.34286
2209000	0.37143
2424900	0.37143
2640700	0.54286
2856600	0.67143
3072400	0.8
3288300	0.8
3504100	0.8
3720000	0.84286
3935900	0.95714
4151700	0.95714
4367600	0.97143
4583400	1
