652740 0.17143
950310 0.18571
1247900	0.2
1545500	0.25714
1843000	0.27143
2140600	0.27143
2438200	0.27143
2735700	0.3
3033300	0.34286
3330900	0.52857
3628500	0.7
3926000	0.8
4223600	0.8
4521200	0.84286
4818700	0.87143
5116300	0.88571
5413900	0.91429
5711500	0.91429
6009000	0.94286
6306600	1
