989770 0.085714
1455600	0.11429
1921400	0.11429
2387300	0.15714
2853100	0.2
3318900	0.21429
3784700	0.24286
4250600	0.3
4716400	0.47143
5182200	0.47143
5648000	0.6
6113900	0.65714
6579700	0.74286
7045500	0.8
7511300	0.85714
7977200	0.87143
8443000	0.88571
8908800	0.92857
9374600	0.95714
9840500	1
